player_display_name,player_name,position,recent_team,season,games,data_source,receiving_yards,receptions,targets,receiving_tds,receiving_epa,target_share,air_yards_share,wopr,catchRate,aDOT,yacPerRec,rushing_yards,carries,rushing_tds,rushing_epa,ypc,passing_yards,attempts,completions,passing_tds,passing_interceptions,passing_epa
Will Shipley,W.Shipley,RB,PHI,2025,14,reg_2025,56,9,12,0,-5.08711248653708,0.0258620689655172,-0.0022306491188936,0.0372316490650503,0.75,-0.8333333333333334,7.0,49,14,0,-3.59949383718606,3.5,0,0,0,0,0,
Jordan Whittington,J.Whittington,WR,LA,2025,15,reg_2025,171,18,25,0,2.56362948475666,0.0430292598967298,0.0309334298118669,0.0861972907134015,0.72,6.84,4.888888888888889,12,3,0,0.23601340665482,4.0,0,0,0,0,0,
Devin Culp,D.Culp,TE,TB,2025,4,reg_2025,6,1,1,1,1.71396795928013,0.0018484288354898,0.0013321492007104,0.003705147693732,1.0,6.0,0.0,0,0,0,,,0,0,0,0,0,
Terrell Jennings,T.Jennings,RB,NE,2025,6,reg_2025,9,1,1,0,0.656292526517063,0.0020746887966805,0.0004336513443191,0.0034155891360441,1.0,2.0,7.0,73,23,1,2.39200704207178,3.1739130434782608,0,0,0,0,0,
Devontez Walker,D.Walker,WR,BAL,2025,8,reg_2025,136,6,8,3,17.9375753575587,0.0196560196560197,0.0572764465225015,0.0695775420497805,0.75,24.5,3.8333333333333335,0,0,0,,,0,0,0,0,0,
AJ Barner,A.Barner,TE,SEA,2025,17,reg_2025,519,52,68,6,27.9430311452095,0.149450549450549,0.0788844621513944,0.2793949476818,0.7647058823529411,4.367647058823529,5.211538461538462,14,10,1,7.23280352726579,1.4,0,0,0,0,0,
Braelon Allen,B.Allen,RB,NYJ,2025,4,reg_2025,17,2,3,0,-0.214526426279917,0.0063559322033898,0.0023501762632197,0.0111790216893386,0.6666666666666666,2.6666666666666665,4.5,76,18,1,-8.69959321456542,4.222222222222222,0,0,0,0,0,
Rasheen Ali,R.Ali,RB,BAL,2025,15,reg_2025,68,9,11,1,-0.779994539331144,0.027027027027027,-0.0002922267679719,0.0403359818029602,0.8181818181818182,-0.0909090909090909,9.22222222222222,24,7,0,-3.72144657041645,3.4285714285714284,0,0,0,0,0,
Isaiah Davis,I.Davis,RB,NYJ,2025,16,reg_2025,186,21,28,0,4.61495825006047,0.0593220338983051,0.0094007050528789,0.0955635443844729,0.75,1.1428571428571428,9.0,236,43,1,-3.23455874067657,5.488372093023256,0,0,0,0,0,
Anthony Gould,A.Gould,WR,IND,2025,11,reg_2025,6,2,2,0,-0.989829525526147,0.0037735849056603,-0.0004566210045662,0.0053407426552942,1.0,-1.0,4.0,0,0,0,,,0,0,0,0,0,
Jared Wiley,J.Wiley,TE,KC,2025,2,reg_2025,4,1,1,0,2.56564583489671,0.0018214936247723,-0.00088241782484,0.0021145479597704,1.0,-4.0,8.0,0,0,0,,,0,0,0,0,0,
Theo Johnson,T.Johnson,TE,NYG,2025,15,reg_2025,528,45,74,5,8.83237116280326,0.147117296222664,0.137715179968701,0.317076570312087,0.6081081081081081,8.324324324324325,4.155555555555556,0,0,0,,,0,0,0,0,0,
Marvin Harrison Jr.,M.Harrison,WR,ARI,2025,12,reg_2025,608,41,73,4,31.1147574754555,0.118314424635332,0.203004291845494,0.319574641244844,0.5616438356164384,12.95890410958904,2.902439024390244,0,0,0,,,0,0,0,0,0,
Drake Maye,D.Maye,QB,NE,2025,17,reg_2025,2,1,1,0,-1.32933220104314,0.0020746887966805,-0.0017346053772766,0.001897809430927,1.0,-8.0,10.0,450,103,4,11.2128673671761,4.368932038834951,4394,492,354,31,8,166.214541956108
Jalen McMillan,J.McMillan,WR,TB,2025,4,reg_2025,178,12,15,0,12.4897812766206,0.0277264325323475,0.0397424511545293,0.0694093646066918,0.8,11.933333333333334,4.916666666666667,1,1,0,-0.462281365238596,1.0,0,0,0,0,0,
Troy Franklin,T.Franklin,WR,DEN,2025,17,reg_2025,709,65,104,6,9.78852878393113,0.178082191780822,0.294340463458111,0.47316161209191,0.625,12.701923076923077,4.338461538461538,12,5,0,-1.72129826224409,2.4,0,0,0,0,0,
Jaylen Wright,J.Wright,RB,MIA,2025,9,reg_2025,44,5,9,0,-1.6724522572018,0.0194805194805195,-0.0101130279595479,0.0221416596490957,0.5555555555555556,-3.7777777777777777,12.0,288,70,2,-5.69901978082625,4.114285714285714,0,0,0,0,0,
Ray Davis,R.Davis,RB,BUF,2025,17,reg_2025,86,10,13,2,4.70655069213547,0.0271398747390397,0.0002767017155506,0.0409035033094449,0.7692307692307693,0.0769230769230769,9.9,275,58,0,1.3505360862473,4.741379310344827,0,0,0,0,0,
Malik Washington,M.Washington,WR,MIA,2025,17,reg_2025,317,46,65,3,-9.82585728331067,0.140692640692641,0.100237953599048,0.281205528558295,0.7076923076923077,5.184615384615385,5.5,110,17,1,0.11699448490981,6.470588235294118,0,0,0,0,0,
Tahj Washington,T.Washington,WR,MIA,2025,2,reg_2025,37,3,5,0,-5.32654956018087,0.0108225108225108,0.0368828078524688,0.0420517317304944,0.6,24.8,2.6666666666666665,0,0,0,,,0,0,0,0,0,
Adonai Mitchell,A.Mitchell,WR,NYJ,2025,16,reg_2025,453,33,74,2,-16.1100964833598,0.139622641509434,0.251598173515982,0.385552683725338,0.4459459459459459,14.891891891891891,2.4242424242424243,-4,1,0,-1.11264033283805,-4.0,0,0,0,0,0,
Brian Thomas Jr.,B.Thomas,WR,JAX,2025,14,reg_2025,707,48,91,2,17.2010317820878,0.16636197440585,0.269467213114754,0.438170010789103,0.5274725274725275,14.45054945054945,3.3125,21,3,1,2.86268166603986,7.0,0,0,0,0,0,
Xavier Worthy,X.Worthy,WR,KC,2025,14,reg_2025,532,42,73,1,14.8280123686038,0.132969034608379,0.208250606662255,0.345228976576147,0.5753424657534246,12.931506849315069,4.595238095238095,87,11,0,3.58479074464412,7.909090909090909,0,0,0,0,0,
Keon Coleman,K.Coleman,WR,BUF,2025,12,reg_2025,404,38,59,4,12.3911374161693,0.123173277661795,0.182346430547869,0.312402417876202,0.6440677966101694,11.169491525423728,2.3157894736842106,0,0,0,,,0,0,0,0,0,
Jayden Daniels,J.Daniels,QB,WAS,2025,7,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,278,58,2,1.7482305980376,4.793103448275862,1262,188,114,8,3,-4.77699602182444
Ben Sinnott,B.Sinnott,TE,WAS,2025,9,reg_2025,114,11,13,1,3.23115612688707,0.0300925925925926,0.0265132566283142,0.0636981685287088,0.8461538461538461,8.153846153846153,5.727272727272728,0,0,0,,,0,0,0,0,0,
Ladd McConkey,L.McConkey,WR,LAC,2025,16,reg_2025,789,66,106,6,7.23522750449289,0.194852941176471,0.23009238891333,0.453344084004037,0.6226415094339622,9.867924528301886,4.696969696969697,0,0,0,,,0,0,0,0,0,
Ricky Pearsall,R.Pearsall,WR,SF,2025,9,reg_2025,528,36,53,0,26.7070003818,0.0963636363636364,0.174115456238361,0.266426273912307,0.6792452830188679,14.11320754716981,2.055555555555556,-2,2,0,-1.672144478478,-1.0,0,0,0,0,0,
Michael Penix Jr.,M.Penix,QB,ATL,2025,9,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,70,21,1,7.11184001844958,3.333333333333333,1982,276,166,9,3,5.13989467485696
Caleb Williams,C.Williams,QB,CHI,2025,17,reg_2025,22,2,2,1,5.27700967562851,0.0037593984962406,-0.0006067961165048,0.0052143404628075,1.0,-1.5,12.5,388,77,3,5.39883143406452,5.038961038961039,3942,568,330,27,7,42.2173957579903
Rome Odunze,R.Odunze,WR,CHI,2025,12,reg_2025,661,44,90,6,20.8927210828104,0.169172932330827,0.253236245954693,0.431024770664525,0.4888888888888889,13.911111111111111,4.863636363636363,0,0,0,,,0,0,0,0,0,
Malachi Corley,M.Corley,WR,CLE,2025,12,reg_2025,79,11,14,0,-3.22381536581088,0.0268199233716475,-0.0018494055482166,0.0389353011737196,0.7857142857142857,-0.5,6.181818181818182,127,13,0,7.31671960774111,9.76923076923077,0,0,0,0,0,
Trey Benson,T.Benson,RB,ARI,2025,4,reg_2025,64,13,16,0,-8.07334305129021,0.0259319286871961,-0.0047210300429184,0.0355931720007512,0.8125,-1.375,5.615384615384615,160,29,0,-0.208217968573201,5.517241379310345,0,0,0,0,0,
J.J. McCarthy,J.McCarthy,QB,MIN,2025,10,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,181,37,4,6.80370662588393,4.891891891891892,1632,243,140,11,12,-54.1059147833337
Savion Williams,S.Williams,WR,GB,2025,12,reg_2025,78,10,10,1,4.62500496424036,0.0217391304347826,0.0039691804809712,0.0353871219888538,1.0,1.7,6.1,37,11,0,-6.99322012520861,3.363636363636364,0,0,0,0,0,
Phil Mafah,P.Mafah,RB,DAL,2025,1,reg_2025,11,2,2,0,-0.13909286505077,0.0032948929159802,-0.0021700532649437,0.0034233020885097,1.0,-5.5,11.0,18,5,1,1.07302760030143,3.6,0,0,0,0,0,
Darius Cooper,D.Cooper,WR,PHI,2025,6,reg_2025,92,9,11,0,3.88710941755562,0.0237068965517241,0.0243140753959402,0.0525801976047444,0.8181818181818182,9.909090909090908,2.4444444444444446,0,0,0,,,0,0,0,0,0,
Amar Johnson,A.Johnson,RB,LAC,2025,1,reg_2025,0,0,1,0,-0.741847567493096,0.0018382352941176,-0.0004399472063352,0.0024493898967418,0.0,-2.0,,8,2,0,-0.0532748040277511,4.0,0,0,0,0,0,
Nick Kallerup,N.Kallerup,TE,SEA,2025,4,reg_2025,0,0,1,0,-0.555433336994611,0.0021978021978022,0.0021248339973439,0.004784087094844,0.0,8.0,,0,0,0,,,0,0,0,0,0,
Jacardia Wright,J.Wright,RB,SEA,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,20,5,0,0.0445862924098037,4.0,0,0,0,0,0,
LaJohntay Wester,L.Wester,WR,BAL,2025,14,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Brashard Smith,B.Smith,RB,KC,2025,17,reg_2025,172,25,35,1,-0.617003546551799,0.063752276867031,-0.0123538495477609,0.0869807206171139,0.7142857142857143,-1.6,9.28,151,44,0,-9.74416290014051,3.4318181818181817,0,0,0,0,0,
Ashton Jeanty,A.Jeanty,RB,LV,2025,17,reg_2025,346,55,73,5,-11.8767157618217,0.147773279352227,-0.0324189526184539,0.198966652195422,0.7534246575342466,-1.4246575342465753,8.218181818181819,975,266,5,-65.1810373724458,3.6654135338345855,0,0,0,0,0,
Tetairoa McMillan,T.McMillan,WR,CAR,2025,17,reg_2025,1014,70,122,7,25.2850960882129,0.254166666666667,0.408695652173913,0.667336956521739,0.5737704918032787,11.557377049180328,3.842857142857143,0,0,0,,,0,0,0,0,0,
Colston Loveland,C.Loveland,TE,CHI,2025,16,reg_2025,713,58,82,6,47.5060987164436,0.154135338345865,0.15088996763754,0.336825984865075,0.7073170731707317,9.097560975609756,4.310344827586207,-2,1,0,-0.872515333816409,-2.0,0,0,0,0,0,
Tyler Warren,T.Warren,TE,IND,2025,17,reg_2025,817,76,112,4,15.7703691964545,0.211320754716981,0.137442922374429,0.413191177737572,0.6785714285714286,5.375,6.2368421052631575,8,6,1,-4.33735474609421,1.3333333333333333,0,1,0,0,0,-0.465327389014419
Emeka Egbuka,E.Egbuka,WR,TB,2025,17,reg_2025,938,63,127,6,7.14314297718989,0.234750462107209,0.349023090586146,0.596441856571115,0.4960629921259842,12.377952755905511,5.317460317460317,9,2,0,-1.6816435545478,4.5,0,0,0,0,0,
Jayden Higgins,J.Higgins,WR,HOU,2025,17,reg_2025,525,41,68,6,16.7576827847953,0.122965641952984,0.17607555089192,0.30770134855382,0.6029411764705882,12.338235294117649,3.0,0,0,0,,,0,0,0,0,0,
Kyle Williams,K.Williams,WR,NE,2025,14,reg_2025,209,10,21,3,9.8375975379447,0.0435684647302905,0.0867302688638335,0.126063885300119,0.4761904761904761,19.047619047619047,7.9,3,2,0,-0.624384041875601,1.5,0,0,0,0,0,
Pat Bryant,P.Bryant,WR,DEN,2025,13,reg_2025,378,31,49,1,14.2312536819045,0.0839041095890411,0.0913547237076649,0.189804470978927,0.6326530612244898,8.36734693877551,4.741935483870968,0,0,0,,,0,0,0,0,0,
Jaylin Noel,J.Noel,WR,HOU,2025,17,reg_2025,292,26,35,2,14.1749713203277,0.0632911392405063,0.0686253934942288,0.14297448430672,0.7428571428571429,9.342857142857143,3.807692307692308,12,6,0,-3.05011341313366,2.0,0,0,0,0,0,
Kaleb Johnson,K.Johnson,RB,PIT,2025,10,reg_2025,9,1,2,0,0.244885928928852,0.003831417624521,-0.0024390243902439,0.0040398093636108,0.5,-4.0,14.0,69,28,0,-7.71743768820417,2.4642857142857144,0,0,0,0,0,
Tai Felton,T.Felton,WR,MIN,2025,12,reg_2025,25,3,3,0,1.38198324851692,0.0064102564102564,0.002927867979771,0.0116648922012244,1.0,3.6666666666666665,4.666666666666667,0,0,0,,,0,0,0,0,0,
Dylan Sampson,D.Sampson,RB,CLE,2025,15,reg_2025,271,33,40,2,6.89931365984376,0.0766283524904215,-0.0163804491413474,0.103476214336689,0.825,-1.55,9.636363636363637,175,65,0,-16.8226471940605,2.6923076923076925,0,0,0,0,0,
Jaylin Lane,J.Lane,WR,WAS,2025,15,reg_2025,225,16,32,0,-5.65168783566719,0.0740740740740741,0.10680340170085,0.185873492301706,0.5,13.34375,2.4375,7,1,0,0.261028992012143,7.0,0,0,0,0,0,
Elic Ayomanor,E.Ayomanor,WR,TEN,2025,16,reg_2025,515,41,89,4,-9.59570349645603,0.167924528301887,0.280518186347783,0.448249522896278,0.4606741573033708,12.651685393258427,2.804878048780488,0,0,0,,,0,0,0,0,0,
Jordan Watkins,J.Watkins,WR,SF,2025,2,reg_2025,26,2,3,0,0.992239713377785,0.0054545454545454,0.0100093109869646,0.0151883358726934,0.6666666666666666,14.333333333333334,0.5,0,0,0,,,0,0,0,0,0,
DJ Giddens,D.Giddens,RB,IND,2025,5,reg_2025,0,0,2,0,-1.65773248531269,0.0037735849056603,-0.0013698630136986,0.0047014732489015,0.0,-3.0,,96,26,0,0.020433476078324,3.692307692307693,0,0,0,0,0,
KeAndre Lambert-Smith,K.Lambert-Smith,WR,LAC,2025,10,reg_2025,51,5,12,1,-4.91588680870729,0.0220588235294118,0.0464144302683678,0.0655783364819751,0.4166666666666667,17.583333333333332,4.2,0,0,0,,,0,0,0,0,0,
Mitchell Evans,M.Evans,TE,CAR,2025,14,reg_2025,171,19,25,2,3.1915485067002,0.0520833333333333,0.0263768115942029,0.096588768115942,0.76,3.64,5.684210526315789,1,1,0,1.78429224726278,1.0,0,0,0,0,0,
Oronde Gadsden II,O.Gadsden,TE,LAC,2025,15,reg_2025,664,49,69,3,16.5150553240987,0.126838235294118,0.137263528376595,0.286341822804793,0.7101449275362319,9.043478260869565,4.510204081632653,0,0,0,,,0,0,0,0,0,
Jackson Hawes,J.Hawes,TE,BUF,2025,13,reg_2025,187,16,19,3,14.8332592858933,0.0396659707724426,0.0384615384615385,0.0864220330817408,0.8421052631578947,7.315789473684211,5.6875,0,0,0,,,0,0,0,0,0,
Ollie Gordon II,O.Gordon,RB,MIA,2025,17,reg_2025,32,7,9,1,-3.44637874682667,0.0194805194805195,-0.0074360499702558,0.0240155442416002,0.7777777777777778,-2.7777777777777777,8.142857142857142,199,70,3,-9.57118379965144,2.842857142857143,0,0,0,0,0,
Devin Neal,D.Neal,RB,NO,2025,9,reg_2025,104,17,19,0,-2.227445090147,0.0336283185840708,-0.0079381658658867,0.0448857617699855,0.8947368421052632,-2.0,8.117647058823529,206,57,2,-7.86839116379269,3.6140350877192975,0,0,0,0,0,
Kalel Mullings,K.Mullings,RB,TEN,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,7,3,0,-0.538102849153802,2.333333333333333,0,0,0,0,0,
Riley Leonard,R.Leonard,QB,IND,2025,5,reg_2025,-3,0,0,0,,0.0,0.0,0.0,,,,27,6,2,5.26007655958529,4.5,415,67,39,2,3,-8.22614850232665
Tahj Brooks,T.Brooks,RB,CIN,2025,12,reg_2025,9,1,2,0,-8.03023877833039,0.0032894736842105,-0.0010622477161674,0.0041906371249986,0.5,-2.5,11.0,45,16,0,-4.07118286378682,2.8125,0,0,0,0,0,
Jimmy Horn Jr.,Ji.Horn,WR,CAR,2025,10,reg_2025,108,11,15,0,3.45858969187349,0.03125,0.0260869565217391,0.0651358695652174,0.7333333333333333,6.0,6.454545454545454,69,8,0,4.34511308750371,8.625,0,0,0,0,0,
Thomas Fidone II,T.Fidone,TE,NYG,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Quinn Ewers,Q.Ewers,QB,MIA,2025,4,reg_2025,-6,1,1,0,-1.50185501476517,0.0021645021645021,-0.0017846519928613,0.0019974968517502,1.0,-6.0,0.0,19,8,0,-4.67651185218711,2.375,622,83,55,3,3,-2.25152220038008
Kyle Monangai,K.Monangai,RB,CHI,2025,17,reg_2025,164,18,30,0,-7.2669879461891,0.056390977443609,0.0004045307443365,0.0848696376864491,0.6,0.0666666666666666,9.0,783,169,5,3.67148123559332,4.633136094674557,0,0,0,0,0,
Tez Johnson,T.Johnson,WR,TB,2025,15,reg_2025,322,28,44,5,16.3423941852502,0.0813308687615527,0.114564831261101,0.2021916850251,0.6363636363636364,11.727272727272728,3.928571428571429,22,7,0,-1.25327661022311,3.142857142857143,0,0,0,0,0,
LeQuint Allen Jr.,L.Allen,RB,JAX,2025,16,reg_2025,54,10,11,0,-3.86079954135768,0.020109689213894,-0.0030737704918032,0.0280128944765787,0.9090909090909092,-1.3636363636363635,6.1,94,23,0,-3.23431171878474,4.086956521739131,0,0,0,0,0,
Dominic Lovett,D.Lovett,WR,DET,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Jacory Croskey-Merritt,J.Croskey-Merritt,RB,WAS,2025,17,reg_2025,68,9,13,0,1.0342133147642,0.0300925925925926,-0.004752376188094,0.0418122255572231,0.6923076923076923,-1.4615384615384617,8.555555555555555,805,175,8,-6.5307797417189,4.6,0,0,0,0,0,
Moliki Matavao,M.Matavao,TE,NO,2025,1,reg_2025,10,2,2,0,0.186369166476652,0.0035398230088495,0.0010444955086693,0.0060408813693428,1.0,2.5,2.5,0,0,0,,,0,0,0,0,0,
Gage Larvadain,G.Larvadain,WR,CLE,2025,13,reg_2025,71,7,14,0,-4.78151453715679,0.0268199233716475,0.0330250990752972,0.0633474544101793,0.5,8.928571428571429,4.0,3,1,0,-0.811425938503817,3.0,0,0,0,0,0,
Jahdae Walker,J.Walker,WR,CHI,2025,6,reg_2025,87,6,10,2,6.85354032035684,0.018796992481203,0.026294498381877,0.0466016375891184,0.6,13.0,1.3333333333333333,0,0,0,,,0,0,0,0,0,
Theo Wease Jr.,T.Wease,WR,MIA,2025,3,reg_2025,139,6,10,1,2.13715826295083,0.0216450216450216,0.0407495538370018,0.0609922201534337,0.6,13.7,10.5,0,0,0,,,0,0,0,0,0,
Jacoby Jones,Ja.Jones,WR,WAS,2025,1,reg_2025,25,1,1,0,1.56264380965149,0.0023148148148148,0.0007503751875937,0.0039974848535378,1.0,3.0,22.0,0,0,0,,,0,0,0,0,0,
Coleman Owen,C.Owen,WR,IND,2025,2,reg_2025,0,0,1,0,-3.25976615422405,0.0018867924528301,0.0004566210045662,0.0031498233824416,0.0,2.0,,0,0,0,,,0,0,0,0,0,
Keleki Latu,K.Latu,TE,BUF,2025,3,reg_2025,35,4,4,0,5.3192515547853,0.0083507306889352,0.0033204205866076,0.0148503904440283,1.0,3.0,5.75,0,0,0,,,0,0,0,0,0,
Jakobie Keeney-James,J.Keeney-James,WR,GB,2025,1,reg_2025,15,2,2,0,-0.0504541203845292,0.0043478260869565,0.0035022180714452,0.0089732917804464,1.0,7.5,0.0,0,0,0,,,0,0,0,0,0,
Brady Cook,B.Cook,QB,NYJ,2025,5,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,49,13,0,-4.2883396979887,3.769230769230769,739,153,88,2,7,-68.3438606620258
Quentin Skinner,Q.Skinner,WR,NYJ,2025,1,reg_2025,10,1,1,0,2.31228549014498,0.0021186440677966,0.0011750881316098,0.0040005277938218,1.0,4.0,6.0,0,0,0,,,0,0,0,0,0,
Josh Williams,J.Williams,RB,TB,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,11,4,0,-1.85601366788615,2.75,0,0,0,0,0,
Dalen Cambre,D.Cambre,WR,NYG,2025,3,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Beaux Collins,B.Collins,WR,NYG,2025,4,reg_2025,25,2,6,0,-5.74455542647047,0.0119284294234592,0.0163201430807065,0.0293167442916834,0.3333333333333333,12.166666666666666,3.0,0,0,0,,,0,0,0,0,0,
Raheim Sanders,R.Sanders,RB,CLE,2025,4,reg_2025,21,3,4,0,1.19020745973103,0.0076628352490421,0.0036988110964332,0.0140834206410665,0.75,3.5,4.666666666666667,92,27,1,0.90084898902569,3.4074074074074074,0,0,0,0,0,
Ulysses Bentley IV,U.Bentley,RB,IND,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,1,0,-0.795169524395127,0.0,0,0,0,0,0,
Carter Runyon,C.Runyon,TE,LV,2025,3,reg_2025,3,1,1,0,-0.223862133920193,0.0020242914979757,-0.000935162094763,0.0023818237806294,1.0,-3.0,6.0,0,0,0,,,0,0,0,0,0,
Max Brosmer,M.Brosmer,QB,MIN,2025,7,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,11,7,0,-0.12323843681952,1.5714285714285714,328,71,47,0,4,-56.5242600064143
Myles Price,M.Price,WR,MIN,2025,16,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Ben Yurosek,B.Yurosek,TE,MIN,2025,6,reg_2025,14,2,3,0,0.347642158623785,0.0064102564102564,0.002927867979771,0.0116648922012244,0.6666666666666666,3.6666666666666665,4.5,0,0,0,,,0,0,0,0,0,
Xavier Restrepo,X.Restrepo,WR,TEN,2025,2,reg_2025,41,3,7,0,3.04522367331083,0.0132075471698113,0.0191828599900349,0.0332393227477414,0.4285714285714285,11.0,3.0,0,0,0,,,0,0,0,0,0,
Ke'Shawn Williams,K.Williams,WR,CIN,2025,11,reg_2025,5,1,1,0,0.0076984986662864,0.0019157088122605,0.0015243902439024,0.0039406363891225,1.0,5.0,0.0,10,2,0,-0.557858528511133,5.0,0,0,0,0,0,
Nate Carter,N.Carter,RB,ATL,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,60,9,0,-1.63295686175115,6.666666666666667,0,0,0,0,0,
Corey Kiner,C.Kiner,RB,ARI,2025,4,reg_2025,15,2,3,0,-0.432396011834499,0.0048622366288492,0.0023605150214592,0.0089457154582953,0.6666666666666666,3.6666666666666665,3.0,58,12,0,1.88786310568685,4.833333333333333,0,0,0,0,0,
Efton Chism III,E.Chism,WR,NE,2025,8,reg_2025,75,3,3,1,6.78007010172587,0.0062240663900414,0.0075888985255854,0.014648328552972,1.0,11.666666666666666,13.333333333333334,0,0,0,,,0,0,0,0,0,
Dont'e Thornton Jr.,D.Thornton,WR,LV,2025,11,reg_2025,135,10,30,0,-12.0383277141266,0.0607287449392713,0.154925187032419,0.1995407483316,0.3333333333333333,16.566666666666666,3.8,0,0,0,,,0,0,0,0,0,
Arian Smith,A.Smith,WR,NYJ,2025,13,reg_2025,52,7,16,0,-6.32942067383556,0.0338983050847458,0.063454759106933,0.0952657890019718,0.4375,13.5,4.714285714285714,13,4,0,0.0988803035579622,3.25,0,0,0,0,0,
Woody Marks,W.Marks,RB,HOU,2025,16,reg_2025,208,24,36,3,7.22964539200698,0.0650994575045208,0.0161594963273872,0.108960833685952,0.6666666666666666,2.138888888888889,9.291666666666666,703,196,2,-29.1784424367555,3.586734693877551,0,0,0,0,0,
Gunnar Helm,G.Helm,TE,TEN,2025,16,reg_2025,357,44,55,2,3.83447882574768,0.10377358490566,0.0754857997010463,0.208500437149223,0.8,5.509090909090909,3.613636363636364,0,0,0,,,0,0,0,0,0,
Jaydon Blue,J.Blue,RB,DAL,2025,5,reg_2025,5,1,1,0,-0.119361729361117,0.0016474464579901,-0.0009863878477017,0.0017806981935939,1.0,-5.0,10.0,129,38,1,-7.48763545637485,3.3947368421052637,0,0,0,0,0,
Konata Mumpfield,K.Mumpfield,WR,LA,2025,10,reg_2025,92,10,23,1,-8.76410686524536,0.0395869191049914,0.0535455861070912,0.0968622889324509,0.4347826086956521,12.869565217391305,2.5,0,0,0,,,0,0,0,0,0,
Drake Dabney,D.Dabney,TE,GB,2025,1,reg_2025,3,1,2,0,-0.841750696999952,0.0043478260869565,0.0023348120476301,0.0081561075637759,0.5,5.0,0.0,0,0,0,,,0,0,0,0,0,
Dalevon Campbell,D.Campbell,WR,CAR,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Trevor Etienne,T.Etienne,RB,CAR,2025,17,reg_2025,13,3,3,0,-0.581759611261077,0.00625,0.0005797101449275,0.0097807971014492,1.0,0.6666666666666666,3.6666666666666665,94,20,0,-1.57030377804767,4.7,0,0,0,0,0,
Jalen Royals,J.Royals,WR,KC,2025,2,reg_2025,4,2,3,0,-1.62522926169913,0.0054644808743169,0.0048532980366203,0.0115940299371096,0.6666666666666666,7.333333333333333,2.0,0,0,0,,,0,0,0,0,0,
Tory Horton,T.Horton,WR,SEA,2025,8,reg_2025,161,13,22,5,10.2457756163878,0.0483516483516484,0.0895086321381142,0.135183515024153,0.5909090909090909,15.318181818181818,2.5384615384615383,0,0,0,,,0,0,0,0,0,
Robbie Ouzts,R.Ouzts,RB,SEA,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Harold Fannin Jr.,H.Fannin,TE,CLE,2025,16,reg_2025,731,72,107,6,1.40015056461898,0.204980842911877,0.170673712021136,0.426942862782611,0.6728971962616822,6.037383177570093,4.888888888888889,13,7,1,-1.77085690747481,1.8571428571428568,0,0,0,0,0,
Omarion Hampton,O.Hampton,RB,LAC,2025,9,reg_2025,192,32,35,1,-0.591452283493709,0.0643382352941176,-0.0118785745710515,0.0881923507414404,0.9142857142857144,-1.542857142857143,7.65625,545,124,4,-0.775738923468713,4.395161290322581,0,0,0,0,0,
Matthew Golden,M.Golden,WR,GB,2025,14,reg_2025,361,29,44,0,16.798845552615,0.0956521739130435,0.128881625029185,0.233695398389995,0.6590909090909091,12.545454545454543,3.4827586206896552,49,10,0,1.6796603409457,4.9,0,0,0,0,0,
Shedeur Sanders,S.Sanders,QB,CLE,2025,8,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,169,21,1,9.78334558721702,8.047619047619047,1400,212,120,7,10,-59.3000744447282
Isaac TeSlaa,I.TeSlaa,WR,DET,2025,14,reg_2025,239,16,27,6,17.8311329407702,0.0490909090909091,0.0943193997856377,0.13965994348631,0.5925925925925926,13.037037037037036,3.4375,0,0,0,,,0,0,0,0,0,
Jalen Milroe,J.Milroe,QB,SEA,2025,3,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,4,3,0,-6.44113840954378,1.3333333333333333,0,0,0,0,0,
Cam Ward,C.Ward,QB,TEN,2025,17,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,159,39,2,8.49429983037982,4.076923076923077,3169,540,323,15,7,-109.093751088605
Jaxson Dart,J.Dart,QB,NYG,2025,14,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,487,86,9,38.1240470729286,5.662790697674419,2272,339,216,15,5,3.41943225378957
